Product Type,Manufacturer name,Manufacturer shipping cost,Manufacturer shipping time,Manufacturer transport mode,Manufacturer routes ,Manufacturer destinations,Product ID,Manufacturer cost,Manufacturer defect rates
Tablet,Manufacturer 1,6.71,7,rail,Route 12,Distributor 1,65046faefc13ae024dfd55f1,160,0.1
Phone,Manufacturer 3,5.48,11,road,Route 15,Distributor 3,65046faefc13ae024dfd55f2,133,0.4
Laptop,Manufacturer 3,8.29,8,air,Route 16,Distributor 3,65046faefc13ae024dfd55f3,480,0.4
Tablet,Manufacturer 3,7.63,6,air,Route 12,Distributor 3,65046faefc13ae024dfd55f4,165,0.5
Phone,Manufacturer 1,6.43,1,road,Route 15,Distributor 3,65046faefc13ae024dfd55f5,100,0.6
Laptop,Manufacturer 1,7.54,8,sea,Route 16,Distributor 1,65046faefc13ae024dfd55f6,470,0.8
Tablet,Manufacturer 3,8.76,12,rail,Route 15,Distributor 1,65046faefc13ae024dfd55f7,165,0.5
Phone,Manufacturer 1,9.82,4,rail,Route 12,Distributor 2,65046faefc13ae024dfd55f8,100,0.6
Laptop,Manufacturer 3,8.13,1,sea,Route 13,Distributor 3,65046faefc13ae024dfd55f9,480,0.4
Tablet,Manufacturer 1,4.99,9,rail,Route 11,Distributor 1,65046faefc13ae024dfd55fa,160,0.1
Phone,Manufacturer 3,5.68,2,rail,Route 12,Distributor 3,65046faefc13ae024dfd55fb,133,0.4
Laptop,Manufacturer 3,3.87,5,rail,Route 12,Distributor 1,65046faefc13ae024dfd55fc,480,0.4
Tablet,Manufacturer 2,8.69,7,rail,Route 15,Distributor 4,65046faefc13ae024dfd55fd,170,1.0
Phone,Manufacturer 2,3.36,2,rail,Route 11,Distributor 2,65046faefc13ae024dfd55fe,120,0.3
Laptop,Manufacturer 1,9.93,2,road,Route 12,Distributor 1,65046faefc13ae024dfd55ff,470,0.8
Tablet,Manufacturer 3,5.36,11,road,Route 15,Distributor 2,65046faefc13ae024dfd5600,165,0.5
Phone,Manufacturer 2,3.49,2,sea,Route 13,Distributor 1,65046faefc13ae024dfd5601,120,0.3
Laptop,Manufacturer 1,8.45,5,air,Route 12,Distributor 1,65046faefc13ae024dfd5602,470,0.8
Tablet,Manufacturer 3,7.42,9,air,Route 16,Distributor 4,65046faefc13ae024dfd5603,165,0.5
Phone,Manufacturer 1,7.03,10,rail,Route 11,Distributor 1,65046faefc13ae024dfd5604,100,0.6
Laptop,Manufacturer 1,8.93,2,air,Route 13,Distributor 4,65046faefc13ae024dfd5605,470,0.8
Tablet,Manufacturer 2,9.13,5,air,Route 12,Distributor 4,65046faefc13ae024dfd5606,170,1.0
Phone,Manufacturer 2,6.56,11,air,Route 12,Distributor 4,65046faefc13ae024dfd5607,120,0.3
Laptop,Manufacturer 1,4.63,11,rail,Route 12,Distributor 1,65046faefc13ae024dfd5608,470,0.8
Tablet,Manufacturer 3,6.81,2,rail,Route 11,Distributor 1,65046faefc13ae024dfd5609,165,0.5
Phone,Manufacturer 3,4.22,6,rail,Route 15,Distributor 1,65046faefc13ae024dfd560a,133,0.4
Laptop,Manufacturer 3,3.64,3,sea,Route 16,Distributor 1,65046faefc13ae024dfd560b,480,0.4
Tablet,Manufacturer 3,5.93,4,road,Route 15,Distributor 4,65046faefc13ae024dfd560c,165,0.5
Phone,Manufacturer 1,4.49,8,air,Route 12,Distributor 4,65046faefc13ae024dfd560d,100,0.6
Laptop,Manufacturer 1,4.16,2,sea,Route 16,Distributor 1,65046faefc13ae024dfd560e,470,0.8
Tablet,Manufacturer 2,3.05,4,rail,Route 12,Distributor 1,65046faefc13ae024dfd560f,170,1.0
Phone,Manufacturer 2,6.19,2,air,Route 11,Distributor 3,65046faefc13ae024dfd5610,120,0.3
Laptop,Manufacturer 3,7.63,4,air,Route 12,Distributor 1,65046faefc13ae024dfd5611,480,0.4
Tablet,Manufacturer 2,5.6,8,sea,Route 13,Distributor 1,65046faefc13ae024dfd5612,170,1.0
Phone,Manufacturer 2,4.19,8,rail,Route 12,Distributor 4,65046faefc13ae024dfd5613,120,0.3
Laptop,Manufacturer 2,5.91,7,road,Route 15,Distributor 3,65046faefc13ae024dfd5614,400,0.1
Tablet,Manufacturer 3,3.13,12,sea,Route 13,Distributor 1,65046faefc13ae024dfd5615,165,0.5
Phone,Manufacturer 1,6.62,8,road,Route 12,Distributor 4,65046faefc13ae024dfd5616,100,0.6
Laptop,Manufacturer 1,7.91,10,road,Route 11,Distributor 2,65046faefc13ae024dfd5617,470,0.8
Tablet,Manufacturer 2,5.59,12,road,Route 15,Distributor 2,65046faefc13ae024dfd5618,170,1.0
Phone,Manufacturer 2,6.45,9,air,Route 13,Distributor 1,65046faefc13ae024dfd5619,120,0.3
Laptop,Manufacturer 3,3.19,2,sea,Route 13,Distributor 4,65046faefc13ae024dfd561a,480,0.4
Tablet,Manufacturer 2,3.13,5,road,Route 15,Distributor 1,65046faefc13ae024dfd561b,170,1.0
Phone,Manufacturer 2,7.0,10,rail,Route 12,Distributor 3,65046faefc13ae024dfd561c,120,0.3
Laptop,Manufacturer 3,5.62,4,sea,Route 14,Distributor 3,65046faefc13ae024dfd561d,480,0.4
Tablet,Manufacturer 2,7.22,8,rail,Route 12,Distributor 3,65046faefc13ae024dfd561e,170,1.0
Phone,Manufacturer 2,8.89,7,air,Route 13,Distributor 3,65046faefc13ae024dfd561f,120,0.3
Laptop,Manufacturer 1,6.92,3,road,Route 12,Distributor 4,65046faefc13ae024dfd5620,470,0.8
Tablet,Manufacturer 3,9.15,6,rail,Route 11,Distributor 3,65046faefc13ae024dfd5621,165,0.5
Phone,Manufacturer 1,7.22,11,rail,Route 11,Distributor 3,65046faefc13ae024dfd5622,100,0.6
Laptop,Manufacturer 3,7.77,1,air,Route 11,Distributor 2,65046faefc13ae024dfd5623,480,0.4
Tablet,Manufacturer 1,6.0,2,road,Route 12,Distributor 4,65046faefc13ae024dfd5624,160,0.1
Phone,Manufacturer 1,5.98,9,road,Route 15,Distributor 3,65046faefc13ae024dfd5625,100,0.6
Laptop,Manufacturer 2,8.43,5,air,Route 11,Distributor 2,65046faefc13ae024dfd5626,400,0.1
Tablet,Manufacturer 3,8.16,7,rail,Route 11,Distributor 1,65046faefc13ae024dfd5627,165,0.5
Phone,Manufacturer 2,5.78,6,air,Route 12,Distributor 2,65046faefc13ae024dfd5628,120,0.3
Laptop,Manufacturer 1,7.09,11,sea,Route 13,Distributor 3,65046faefc13ae024dfd5629,470,0.8
Tablet,Manufacturer 3,9.44,5,rail,Route 11,Distributor 4,65046faefc13ae024dfd562a,165,0.5
Phone,Manufacturer 1,7.74,7,road,Route 11,Distributor 3,65046faefc13ae024dfd562b,100,0.6
Laptop,Manufacturer 1,5.4,6,air,Route 16,Distributor 3,65046faefc13ae024dfd562c,470,0.8
Tablet,Manufacturer 1,8.27,10,road,Route 11,Distributor 2,65046faefc13ae024dfd562d,160,0.1
Phone,Manufacturer 3,6.33,9,rail,Route 15,Distributor 3,65046faefc13ae024dfd562e,133,0.4
Laptop,Manufacturer 2,5.12,5,road,Route 11,Distributor 4,65046faefc13ae024dfd562f,400,0.1
Tablet,Manufacturer 3,3.29,5,road,Route 11,Distributor 2,65046faefc13ae024dfd5630,165,0.5
Phone,Manufacturer 1,3.67,5,air,Route 13,Distributor 2,65046faefc13ae024dfd5631,100,0.6
Laptop,Manufacturer 2,5.72,8,air,Route 13,Distributor 4,65046faefc13ae024dfd5632,400,0.1
Tablet,Manufacturer 1,9.1,2,rail,Route 15,Distributor 3,65046faefc13ae024dfd5633,160,0.1
Phone,Manufacturer 1,5.62,11,sea,Route 13,Distributor 1,65046faefc13ae024dfd5634,100,0.6
Laptop,Manufacturer 2,8.51,2,road,Route 15,Distributor 2,65046faefc13ae024dfd5635,400,0.1
Tablet,Manufacturer 2,6.19,2,rail,Route 11,Distributor 4,65046faefc13ae024dfd5636,170,1.0
Phone,Manufacturer 3,6.38,3,air,Route 16,Distributor 3,65046faefc13ae024dfd5637,133,0.4
Laptop,Manufacturer 2,6.0,8,rail,Route 11,Distributor 4,65046faefc13ae024dfd5638,400,0.1
Tablet,Manufacturer 2,8.11,4,rail,Route 15,Distributor 3,65046faefc13ae024dfd5639,170,1.0
Phone,Manufacturer 3,3.23,10,air,Route 12,Distributor 2,65046faefc13ae024dfd563a,133,0.4
Laptop,Manufacturer 2,4.2,10,rail,Route 11,Distributor 3,65046faefc13ae024dfd563b,400,0.1
Tablet,Manufacturer 3,8.07,4,rail,Route 12,Distributor 4,65046faefc13ae024dfd563c,165,0.5
Phone,Manufacturer 3,8.67,11,air,Route 12,Distributor 2,65046faefc13ae024dfd563d,133,0.4
Laptop,Manufacturer 1,4.98,6,air,Route 16,Distributor 4,65046faefc13ae024dfd563e,470,0.8
Tablet,Manufacturer 1,4.08,3,road,Route 15,Distributor 2,65046faefc13ae024dfd563f,160,0.1
Phone,Manufacturer 3,4.64,10,air,Route 13,Distributor 1,65046faefc13ae024dfd5640,133,0.4
Laptop,Manufacturer 1,7.41,5,road,Route 12,Distributor 3,65046faefc13ae024dfd5641,470,0.8
Tablet,Manufacturer 1,4.45,9,sea,Route 13,Distributor 2,65046faefc13ae024dfd5642,160,0.1
Phone,Manufacturer 2,9.12,4,road,Route 11,Distributor 2,65046faefc13ae024dfd5643,120,0.3
Laptop,Manufacturer 3,4.45,6,sea,Route 13,Distributor 4,65046faefc13ae024dfd5644,480,0.4
Tablet,Manufacturer 3,4.64,2,road,Route 12,Distributor 2,65046faefc13ae024dfd5645,165,0.5
Phone,Manufacturer 3,8.58,9,road,Route 11,Distributor 4,65046faefc13ae024dfd5646,133,0.4
Laptop,Manufacturer 1,8.23,10,road,Route 15,Distributor 1,65046faefc13ae024dfd5647,470,0.8
Tablet,Manufacturer 2,4.93,10,air,Route 11,Distributor 1,65046faefc13ae024dfd5648,170,1.0
Phone,Manufacturer 1,8.68,9,road,Route 11,Distributor 3,65046faefc13ae024dfd5649,100,0.6
Laptop,Manufacturer 2,3.25,5,air,Route 16,Distributor 3,65046faefc13ae024dfd564a,400,0.1
Tablet,Manufacturer 3,6.22,10,rail,Route 15,Distributor 4,65046faefc13ae024dfd564b,165,0.5
Phone,Manufacturer 3,3.89,9,sea,Route 14,Distributor 4,65046faefc13ae024dfd564c,133,0.4
Laptop,Manufacturer 2,6.83,10,rail,Route 12,Distributor 1,65046faefc13ae024dfd564d,400,0.1
Tablet,Manufacturer 2,8.02,12,road,Route 11,Distributor 1,65046faefc13ae024dfd564e,170,1.0
Phone,Manufacturer 1,6.89,1,air,Route 13,Distributor 2,65046faefc13ae024dfd564f,100,0.6
Laptop,Manufacturer 2,5.09,10,road,Route 15,Distributor 3,65046faefc13ae024dfd5650,400,0.1
Tablet,Manufacturer 3,4.12,5,air,Route 11,Distributor 2,65046faefc13ae024dfd5651,165,0.5
Phone,Manufacturer 3,5.07,10,sea,Route 14,Distributor 4,65046faefc13ae024dfd5652,133,0.4
Laptop,Manufacturer 2,6.4,3,sea,Route 14,Distributor 4,65046faefc13ae024dfd5653,400,0.1
Tablet,Manufacturer 1,6.62,7,sea,Route 13,Distributor 3,65046faefc13ae024dfd5654,160,0.1
Phone,Manufacturer 2,8.96,1,air,Route 11,Distributor 2,65046faefc13ae024dfd5655,120,0.3
Laptop,Manufacturer 1,9.75,6,rail,Route 15,Distributor 4,65046faefc13ae024dfd5656,470,0.8
Tablet,Manufacturer 2,7.73,10,air,Route 16,Distributor 2,65046faefc13ae024dfd5657,170,1.0
Phone,Manufacturer 1,3.24,6,road,Route 11,Distributor 4,65046faefc13ae024dfd5658,100,0.6
Laptop,Manufacturer 3,8.62,12,rail,Route 15,Distributor 3,65046faefc13ae024dfd5659,480,0.4
Tablet,Manufacturer 2,6.42,1,rail,Route 11,Distributor 4,65046faefc13ae024dfd565a,170,1.0
Phone,Manufacturer 3,9.78,1,road,Route 12,Distributor 1,65046faefc13ae024dfd565b,133,0.4
Laptop,Manufacturer 2,3.77,7,road,Route 15,Distributor 4,65046faefc13ae024dfd565c,400,0.1
Tablet,Manufacturer 1,4.04,4,road,Route 12,Distributor 4,65046faefc13ae024dfd565d,160,0.1
Phone,Manufacturer 3,8.26,1,air,Route 12,Distributor 3,65046faefc13ae024dfd565e,133,0.4
Laptop,Manufacturer 1,9.99,1,sea,Route 16,Distributor 1,65046faefc13ae024dfd565f,470,0.8
Tablet,Manufacturer 1,6.67,3,sea,Route 13,Distributor 1,65046faefc13ae024dfd5660,160,0.1
Phone,Manufacturer 1,8.63,7,rail,Route 12,Distributor 4,65046faefc13ae024dfd5661,100,0.6
Laptop,Manufacturer 2,6.5,8,sea,Route 16,Distributor 2,65046faefc13ae024dfd5662,400,0.1
Tablet,Manufacturer 3,9.43,6,road,Route 15,Distributor 1,65046faefc13ae024dfd5663,165,0.5
Phone,Manufacturer 1,3.04,5,rail,Route 12,Distributor 3,65046faefc13ae024dfd5664,100,0.6
Laptop,Manufacturer 2,3.74,8,road,Route 15,Distributor 2,65046faefc13ae024dfd5665,400,0.1
Tablet,Manufacturer 3,4.2,7,rail,Route 11,Distributor 4,65046faefc13ae024dfd5666,165,0.5
Phone,Manufacturer 3,5.92,8,sea,Route 16,Distributor 2,65046faefc13ae024dfd5667,133,0.4
Laptop,Manufacturer 2,4.51,8,sea,Route 13,Distributor 4,65046faefc13ae024dfd5668,400,0.1
Tablet,Manufacturer 2,9.87,8,rail,Route 11,Distributor 1,65046faefc13ae024dfd5669,170,1.0
Phone,Manufacturer 3,4.88,7,rail,Route 11,Distributor 3,65046faefc13ae024dfd566a,133,0.4
Laptop,Manufacturer 3,5.08,9,sea,Route 16,Distributor 3,65046faefc13ae024dfd566b,480,0.4
Tablet,Manufacturer 2,9.51,5,sea,Route 14,Distributor 1,65046faefc13ae024dfd566c,170,1.0
Phone,Manufacturer 3,7.25,5,road,Route 11,Distributor 3,65046faefc13ae024dfd566d,133,0.4
Laptop,Manufacturer 3,9.01,11,air,Route 16,Distributor 1,65046faefc13ae024dfd566e,480,0.4
Tablet,Manufacturer 3,6.62,1,air,Route 11,Distributor 4,65046faefc13ae024dfd566f,165,0.5
Phone,Manufacturer 2,8.52,8,air,Route 11,Distributor 1,65046faefc13ae024dfd5670,120,0.3
Laptop,Manufacturer 2,9.76,9,rail,Route 11,Distributor 3,65046faefc13ae024dfd5671,400,0.1
Tablet,Manufacturer 2,3.29,8,rail,Route 11,Distributor 2,65046faefc13ae024dfd5672,170,1.0
Phone,Manufacturer 1,8.54,6,road,Route 15,Distributor 1,65046faefc13ae024dfd5673,100,0.6
Laptop,Manufacturer 2,7.19,1,air,Route 12,Distributor 1,65046faefc13ae024dfd5674,400,0.1
Tablet,Manufacturer 2,6.03,2,road,Route 15,Distributor 3,65046faefc13ae024dfd5675,170,1.0
Phone,Manufacturer 1,3.73,8,air,Route 12,Distributor 4,65046faefc13ae024dfd5676,100,0.6
Laptop,Manufacturer 1,4.72,12,sea,Route 16,Distributor 1,65046faefc13ae024dfd5677,470,0.8
Tablet,Manufacturer 2,6.56,9,air,Route 11,Distributor 2,65046faefc13ae024dfd5678,170,1.0
Phone,Manufacturer 2,5.22,8,sea,Route 14,Distributor 2,65046faefc13ae024dfd5679,120,0.3
Laptop,Manufacturer 3,3.42,5,road,Route 12,Distributor 4,65046faefc13ae024dfd567a,480,0.4
Tablet,Manufacturer 1,7.2,5,air,Route 11,Distributor 3,65046faefc13ae024dfd567b,160,0.1
Phone,Manufacturer 2,7.97,10,rail,Route 12,Distributor 2,65046faefc13ae024dfd567c,120,0.3
Laptop,Manufacturer 3,5.48,5,air,Route 16,Distributor 3,65046faefc13ae024dfd567d,480,0.4
Tablet,Manufacturer 1,7.96,10,air,Route 11,Distributor 1,65046faefc13ae024dfd567e,160,0.1
Phone,Manufacturer 2,3.97,1,air,Route 12,Distributor 2,65046faefc13ae024dfd567f,120,0.3
Laptop,Manufacturer 2,5.59,5,rail,Route 11,Distributor 4,65046faefc13ae024dfd5680,400,0.1
Tablet,Manufacturer 3,3.46,9,sea,Route 16,Distributor 1,65046faefc13ae024dfd5681,165,0.5
Phone,Manufacturer 3,6.66,2,air,Route 12,Distributor 3,65046faefc13ae024dfd5682,133,0.4
Laptop,Manufacturer 2,4.27,5,rail,Route 11,Distributor 1,65046faefc13ae024dfd5683,400,0.1
Tablet,Manufacturer 1,3.31,3,road,Route 12,Distributor 2,65046faefc13ae024dfd5684,160,0.1
Phone,Manufacturer 1,5.25,4,rail,Route 11,Distributor 1,65046faefc13ae024dfd5685,100,0.6
Laptop,Manufacturer 2,9.72,7,road,Route 12,Distributor 1,65046faefc13ae024dfd5686,400,0.1
Tablet,Manufacturer 1,7.17,9,road,Route 12,Distributor 1,65046faefc13ae024dfd5687,160,0.1
Phone,Manufacturer 3,4.92,8,rail,Route 11,Distributor 3,65046faefc13ae024dfd5688,133,0.4
Laptop,Manufacturer 2,5.62,4,road,Route 15,Distributor 4,65046faefc13ae024dfd5689,400,0.1
Tablet,Manufacturer 2,4.61,12,sea,Route 13,Distributor 3,65046faefc13ae024dfd568a,170,1.0
Phone,Manufacturer 1,6.89,8,road,Route 12,Distributor 3,65046faefc13ae024dfd568b,100,0.6
Laptop,Manufacturer 1,3.32,10,sea,Route 14,Distributor 4,65046faefc13ae024dfd568c,470,0.8
Tablet,Manufacturer 1,4.13,9,air,Route 12,Distributor 2,65046faefc13ae024dfd568d,160,0.1
Phone,Manufacturer 3,8.66,12,rail,Route 15,Distributor 4,65046faefc13ae024dfd568e,133,0.4
Laptop,Manufacturer 3,7.46,4,air,Route 13,Distributor 1,65046faefc13ae024dfd568f,480,0.4
Tablet,Manufacturer 1,8.92,11,road,Route 11,Distributor 2,65046faefc13ae024dfd5690,160,0.1
Phone,Manufacturer 3,5.12,7,rail,Route 15,Distributor 4,65046faefc13ae024dfd5691,133,0.4
Laptop,Manufacturer 1,4.29,1,rail,Route 12,Distributor 4,65046faefc13ae024dfd5692,470,0.8
Tablet,Manufacturer 2,6.12,1,sea,Route 13,Distributor 1,65046faefc13ae024dfd5693,170,1.0
Phone,Manufacturer 1,8.9,6,road,Route 12,Distributor 4,65046faefc13ae024dfd5694,100,0.6
Laptop,Manufacturer 1,6.75,9,road,Route 15,Distributor 3,65046faefc13ae024dfd5695,470,0.8
Tablet,Manufacturer 3,5.16,3,air,Route 13,Distributor 1,65046faefc13ae024dfd5696,165,0.5
Phone,Manufacturer 3,9.7,5,air,Route 12,Distributor 1,65046faefc13ae024dfd5697,133,0.4
Laptop,Manufacturer 3,7.84,12,air,Route 12,Distributor 4,65046faefc13ae024dfd5698,480,0.4
Tablet,Manufacturer 3,5.04,3,road,Route 12,Distributor 1,65046faefc13ae024dfd5699,165,0.5
Phone,Manufacturer 2,6.51,12,air,Route 13,Distributor 3,65046faefc13ae024dfd569a,120,0.3
Laptop,Manufacturer 3,6.38,11,rail,Route 15,Distributor 4,65046faefc13ae024dfd569b,480,0.4
Tablet,Manufacturer 2,4.0,4,rail,Route 12,Distributor 4,65046faefc13ae024dfd569c,170,1.0
Phone,Manufacturer 2,4.76,4,rail,Route 15,Distributor 4,65046faefc13ae024dfd569d,120,0.3
Laptop,Manufacturer 3,5.22,9,rail,Route 11,Distributor 3,65046faefc13ae024dfd569e,480,0.4
Tablet,Manufacturer 3,3.61,4,rail,Route 15,Distributor 4,65046faefc13ae024dfd569f,165,0.5
Phone,Manufacturer 3,6.82,3,sea,Route 14,Distributor 1,65046faefc13ae024dfd56a0,133,0.4
Laptop,Manufacturer 3,7.9,11,road,Route 15,Distributor 2,65046faefc13ae024dfd56a1,480,0.4
Tablet,Manufacturer 3,4.54,4,sea,Route 13,Distributor 3,65046faefc13ae024dfd56a2,165,0.5
Phone,Manufacturer 2,9.0,1,rail,Route 12,Distributor 2,65046faefc13ae024dfd56a3,120,0.3
Laptop,Manufacturer 2,3.15,9,air,Route 12,Distributor 1,65046faefc13ae024dfd56a4,400,0.1
Tablet,Manufacturer 3,4.27,10,road,Route 12,Distributor 2,65046faefc13ae024dfd56a5,165,0.5
Phone,Manufacturer 2,8.31,9,rail,Route 15,Distributor 2,65046faefc13ae024dfd56a6,120,0.3
Laptop,Manufacturer 3,6.86,7,road,Route 15,Distributor 3,65046faefc13ae024dfd56a7,480,0.4
Tablet,Manufacturer 1,3.39,7,air,Route 13,Distributor 4,65046faefc13ae024dfd56a8,160,0.1
Phone,Manufacturer 1,7.48,2,sea,Route 14,Distributor 1,65046faefc13ae024dfd56a9,100,0.6
Laptop,Manufacturer 3,5.02,11,road,Route 11,Distributor 1,65046faefc13ae024dfd56aa,480,0.4
Tablet,Manufacturer 2,8.29,5,rail,Route 12,Distributor 1,65046faefc13ae024dfd56ab,170,1.0
Phone,Manufacturer 1,7.57,9,road,Route 11,Distributor 3,65046faefc13ae024dfd56ac,100,0.6
Laptop,Manufacturer 3,5.09,1,air,Route 12,Distributor 4,65046faefc13ae024dfd56ad,480,0.4
Tablet,Manufacturer 2,8.32,4,sea,Route 13,Distributor 2,65046faefc13ae024dfd56ae,170,1.0
Phone,Manufacturer 2,7.27,2,rail,Route 15,Distributor 3,65046faefc13ae024dfd56af,120,0.3
Laptop,Manufacturer 3,5.92,1,sea,Route 16,Distributor 3,65046faefc13ae024dfd56b0,480,0.4
Tablet,Manufacturer 1,9.09,1,road,Route 15,Distributor 1,65046faefc13ae024dfd56b1,160,0.1
Phone,Manufacturer 2,5.21,8,air,Route 16,Distributor 3,65046faefc13ae024dfd56b2,120,0.3
Laptop,Manufacturer 3,4.39,12,sea,Route 16,Distributor 2,65046faefc13ae024dfd56b3,480,0.4
Tablet,Manufacturer 2,7.12,11,sea,Route 16,Distributor 3,65046faefc13ae024dfd56b4,170,1.0
Phone,Manufacturer 1,9.83,3,road,Route 12,Distributor 2,65046faefc13ae024dfd56b5,100,0.6
Laptop,Manufacturer 3,7.7,1,rail,Route 12,Distributor 1,65046faefc13ae024dfd56b6,480,0.4
Tablet,Manufacturer 1,8.35,6,road,Route 15,Distributor 4,65046faefc13ae024dfd56b7,160,0.1
Phone,Manufacturer 2,4.06,1,road,Route 12,Distributor 2,65046faefc13ae024dfd56b8,120,0.3
Laptop,Manufacturer 2,5.49,1,road,Route 11,Distributor 4,65046faefc13ae024dfd56b9,400,0.1
Tablet,Manufacturer 2,3.89,5,sea,Route 13,Distributor 2,65046faefc13ae024dfd56ba,170,1.0
Phone,Manufacturer 2,4.26,6,sea,Route 16,Distributor 2,65046faefc13ae024dfd56bb,120,0.3
Laptop,Manufacturer 1,9.46,6,rail,Route 11,Distributor 1,65046faefc13ae024dfd56bc,470,0.8
Tablet,Manufacturer 3,9.95,4,rail,Route 12,Distributor 4,65046faefc13ae024dfd56bd,165,0.5
Phone,Manufacturer 2,5.29,6,sea,Route 16,Distributor 3,65046faefc13ae024dfd56be,120,0.3
Laptop,Manufacturer 3,6.7,12,sea,Route 14,Distributor 2,65046faefc13ae024dfd56bf,480,0.4
Tablet,Manufacturer 1,9.0,2,rail,Route 12,Distributor 1,65046faefc13ae024dfd56c0,160,0.1
Phone,Manufacturer 2,5.95,9,sea,Route 16,Distributor 3,65046faefc13ae024dfd56c1,120,0.3
Laptop,Manufacturer 2,4.46,2,air,Route 11,Distributor 3,65046faefc13ae024dfd56c2,400,0.1
Tablet,Manufacturer 3,3.75,9,rail,Route 12,Distributor 2,65046faefc13ae024dfd56c3,165,0.5
Phone,Manufacturer 3,6.02,8,rail,Route 15,Distributor 4,65046faefc13ae024dfd56c4,133,0.4
Laptop,Manufacturer 2,9.29,4,road,Route 15,Distributor 1,65046faefc13ae024dfd56c5,400,0.1
Tablet,Manufacturer 1,9.52,9,rail,Route 12,Distributor 4,65046faefc13ae024dfd56c6,160,0.1
Phone,Manufacturer 1,3.54,10,rail,Route 11,Distributor 4,65046faefc13ae024dfd56c7,100,0.6
Laptop,Manufacturer 2,7.78,1,air,Route 13,Distributor 1,65046faefc13ae024dfd56c8,400,0.1
Tablet,Manufacturer 1,8.39,10,road,Route 11,Distributor 4,65046faefc13ae024dfd56c9,160,0.1
Phone,Manufacturer 3,9.69,2,rail,Route 12,Distributor 4,65046faefc13ae024dfd56ca,133,0.4
Laptop,Manufacturer 1,5.68,1,rail,Route 15,Distributor 4,65046faefc13ae024dfd56cb,470,0.8
Tablet,Manufacturer 1,3.15,11,road,Route 15,Distributor 3,65046faefc13ae024dfd56cc,160,0.1
Phone,Manufacturer 2,6.56,2,sea,Route 14,Distributor 4,65046faefc13ae024dfd56cd,120,0.3
Laptop,Manufacturer 2,5.37,10,rail,Route 15,Distributor 4,65046faefc13ae024dfd56ce,400,0.1
Tablet,Manufacturer 1,7.62,6,road,Route 11,Distributor 1,65046faefc13ae024dfd56cf,160,0.1
Phone,Manufacturer 1,5.02,12,rail,Route 12,Distributor 3,65046faefc13ae024dfd56d0,100,0.6
Laptop,Manufacturer 2,5.05,7,sea,Route 13,Distributor 2,65046faefc13ae024dfd56d1,400,0.1
Tablet,Manufacturer 2,3.95,7,air,Route 13,Distributor 4,65046faefc13ae024dfd56d2,170,1.0
Phone,Manufacturer 2,8.27,6,road,Route 11,Distributor 1,65046faefc13ae024dfd56d3,120,0.3
Laptop,Manufacturer 3,5.27,10,road,Route 11,Distributor 2,65046faefc13ae024dfd56d4,480,0.4
Tablet,Manufacturer 1,3.97,9,road,Route 12,Distributor 3,65046faefc13ae024dfd56d5,160,0.1
Phone,Manufacturer 2,4.15,2,road,Route 12,Distributor 4,65046faefc13ae024dfd56d6,120,0.3
Laptop,Manufacturer 2,5.55,1,rail,Route 12,Distributor 4,65046faefc13ae024dfd56d7,400,0.1
Tablet,Manufacturer 3,9.53,12,road,Route 11,Distributor 3,65046faefc13ae024dfd56d8,165,0.5
Phone,Manufacturer 1,8.3,10,air,Route 11,Distributor 1,65046faefc13ae024dfd56d9,100,0.6
Laptop,Manufacturer 3,4.54,8,rail,Route 12,Distributor 1,65046faefc13ae024dfd56da,480,0.4
Tablet,Manufacturer 3,9.69,12,air,Route 13,Distributor 4,65046faefc13ae024dfd56db,165,0.5
Phone,Manufacturer 2,9.58,4,rail,Route 11,Distributor 3,65046faefc13ae024dfd56dc,120,0.3
Laptop,Manufacturer 1,8.92,11,air,Route 12,Distributor 4,65046faefc13ae024dfd56dd,470,0.8
Tablet,Manufacturer 2,5.95,5,sea,Route 14,Distributor 4,65046faefc13ae024dfd56de,170,1.0
Phone,Manufacturer 3,7.37,9,air,Route 12,Distributor 1,65046faefc13ae024dfd56df,133,0.4
Laptop,Manufacturer 2,8.24,5,air,Route 13,Distributor 2,65046faefc13ae024dfd56e0,400,0.1
Tablet,Manufacturer 3,8.05,10,air,Route 13,Distributor 1,65046faefc13ae024dfd56e1,165,0.5
Phone,Manufacturer 2,4.29,9,air,Route 13,Distributor 2,65046faefc13ae024dfd56e2,120,0.3
Laptop,Manufacturer 2,7.68,11,rail,Route 11,Distributor 4,65046faefc13ae024dfd56e3,400,0.1
Tablet,Manufacturer 1,6.77,4,sea,Route 16,Distributor 4,65046faefc13ae024dfd56e4,160,0.1
Phone,Manufacturer 2,9.04,11,rail,Route 11,Distributor 2,65046faefc13ae024dfd56e5,120,0.3
Laptop,Manufacturer 2,9.54,10,sea,Route 14,Distributor 4,65046faefc13ae024dfd56e6,400,0.1
Tablet,Manufacturer 1,9.79,6,air,Route 11,Distributor 3,65046faefc13ae024dfd56e7,160,0.1
Phone,Manufacturer 1,5.48,12,rail,Route 11,Distributor 4,65046faefc13ae024dfd56e8,100,0.6
Laptop,Manufacturer 1,5.29,4,sea,Route 13,Distributor 3,65046faefc13ae024dfd56e9,470,0.8
Tablet,Manufacturer 1,4.16,9,sea,Route 13,Distributor 2,65046faefc13ae024dfd56ea,160,0.1
