Product Type,Distributor name,Distributor shipping cost,Distributor shipping time,Distributor transport mode,Distributor routes ,Distributor destinations,Product ID,Distributor cost
Phone,Distributor 3,5.38,5,sea,Route 26,Retailer 1,65046faefc13ae024dfd5565,300
Laptop,Distributor 4,3.82,4,sea,Route 26,Retailer 6,65046faefc13ae024dfd5566,480
Tablet,Distributor 3,8.29,2,road,Route 23,Retailer 2,65046faefc13ae024dfd5567,350
Phone,Distributor 3,6.51,3,road,Route 23,Retailer 4,65046faefc13ae024dfd5568,300
Laptop,Distributor 2,4.25,5,air,Route 21,Retailer 6,65046faefc13ae024dfd5569,440
Tablet,Distributor 3,3.71,1,sea,Route 26,Retailer 6,65046faefc13ae024dfd556a,350
Phone,Distributor 2,6.86,2,rail,Route 22,Retailer 3,65046faefc13ae024dfd556b,190
Laptop,Distributor 1,5.86,1,air,Route 21,Retailer 1,65046faefc13ae024dfd556c,540
Tablet,Distributor 3,6.06,4,sea,Route 26,Retailer 4,65046faefc13ae024dfd556d,350
Phone,Distributor 1,3.76,1,air,Route 26,Retailer 4,65046faefc13ae024dfd556e,200
Laptop,Distributor 3,8.77,3,air,Route 26,Retailer 5,65046faefc13ae024dfd556f,500
Tablet,Distributor 1,9.57,4,sea,Route 26,Retailer 1,65046faefc13ae024dfd5570,200
Phone,Distributor 3,8.9,5,road,Route 22,Retailer 6,65046faefc13ae024dfd5571,300
Laptop,Distributor 2,7.87,4,road,Route 21,Retailer 5,65046faefc13ae024dfd5572,440
Tablet,Distributor 4,3.01,5,rail,Route 21,Retailer 6,65046faefc13ae024dfd5573,220
Phone,Distributor 3,4.84,3,rail,Route 22,Retailer 5,65046faefc13ae024dfd5574,300
Laptop,Distributor 1,8.33,2,air,Route 21,Retailer 3,65046faefc13ae024dfd5575,540
Tablet,Distributor 1,6.34,3,sea,Route 26,Retailer 2,65046faefc13ae024dfd5576,200
Phone,Distributor 3,7.54,2,sea,Route 26,Retailer 4,65046faefc13ae024dfd5577,300
Laptop,Distributor 4,3.46,5,air,Route 21,Retailer 3,65046faefc13ae024dfd5578,480
Tablet,Distributor 4,6.37,6,rail,Route 22,Retailer 4,65046faefc13ae024dfd5579,220
Phone,Distributor 3,5.67,4,air,Route 26,Retailer 4,65046faefc13ae024dfd557a,300
Laptop,Distributor 3,5.18,1,road,Route 22,Retailer 6,65046faefc13ae024dfd557b,500
Tablet,Distributor 4,6.78,3,rail,Route 21,Retailer 2,65046faefc13ae024dfd557c,220
Phone,Distributor 2,7.18,3,rail,Route 22,Retailer 6,65046faefc13ae024dfd557d,190
Laptop,Distributor 3,9.42,6,rail,Route 21,Retailer 5,65046faefc13ae024dfd557e,500
Tablet,Distributor 4,7.94,6,sea,Route 26,Retailer 5,65046faefc13ae024dfd557f,220
Phone,Distributor 1,5.71,6,sea,Route 26,Retailer 5,65046faefc13ae024dfd5580,200
Laptop,Distributor 1,9.82,2,air,Route 26,Retailer 1,65046faefc13ae024dfd5581,540
Tablet,Distributor 4,5.16,2,rail,Route 22,Retailer 6,65046faefc13ae024dfd5582,220
Phone,Distributor 3,6.51,6,rail,Route 22,Retailer 5,65046faefc13ae024dfd5583,300
Laptop,Distributor 2,4.74,3,sea,Route 26,Retailer 1,65046faefc13ae024dfd5584,440
Tablet,Distributor 4,3.43,5,sea,Route 26,Retailer 1,65046faefc13ae024dfd5585,220
Phone,Distributor 4,6.2,2,air,Route 21,Retailer 1,65046faefc13ae024dfd5586,250
Laptop,Distributor 2,3.89,6,air,Route 21,Retailer 6,65046faefc13ae024dfd5587,440
Tablet,Distributor 4,4.63,3,road,Route 23,Retailer 2,65046faefc13ae024dfd5588,220
Phone,Distributor 2,6.94,5,rail,Route 22,Retailer 3,65046faefc13ae024dfd5589,190
Laptop,Distributor 2,9.5,2,road,Route 22,Retailer 1,65046faefc13ae024dfd558a,440
Tablet,Distributor 1,8.8,3,rail,Route 22,Retailer 4,65046faefc13ae024dfd558b,200
Phone,Distributor 1,9.87,2,sea,Route 26,Retailer 5,65046faefc13ae024dfd558c,200
Laptop,Distributor 1,9.93,6,sea,Route 26,Retailer 3,65046faefc13ae024dfd558d,540
Tablet,Distributor 3,4.29,4,sea,Route 26,Retailer 1,65046faefc13ae024dfd558e,350
Phone,Distributor 4,9.26,5,road,Route 21,Retailer 5,65046faefc13ae024dfd558f,250
Laptop,Distributor 2,8.87,5,air,Route 26,Retailer 5,65046faefc13ae024dfd5590,440
Tablet,Distributor 1,7.33,5,sea,Route 26,Retailer 2,65046faefc13ae024dfd5591,200
Phone,Distributor 1,6.63,6,road,Route 22,Retailer 1,65046faefc13ae024dfd5592,200
Laptop,Distributor 2,6.96,5,sea,Route 26,Retailer 6,65046faefc13ae024dfd5593,440
Tablet,Distributor 2,6.22,2,air,Route 26,Retailer 1,65046faefc13ae024dfd5594,170
Phone,Distributor 1,4.51,5,rail,Route 22,Retailer 4,65046faefc13ae024dfd5595,200
Laptop,Distributor 1,7.9,6,road,Route 23,Retailer 4,65046faefc13ae024dfd5596,540
Tablet,Distributor 2,7.24,6,sea,Route 26,Retailer 3,65046faefc13ae024dfd5597,170
Phone,Distributor 4,6.21,3,rail,Route 21,Retailer 4,65046faefc13ae024dfd5598,250
Laptop,Distributor 4,5.01,6,sea,Route 26,Retailer 1,65046faefc13ae024dfd5599,480
Tablet,Distributor 1,9.59,2,air,Route 26,Retailer 6,65046faefc13ae024dfd559a,200
Phone,Distributor 1,9.08,4,road,Route 24,Retailer 3,65046faefc13ae024dfd559b,200
Laptop,Distributor 4,8.83,4,sea,Route 26,Retailer 4,65046faefc13ae024dfd559c,480
Tablet,Distributor 1,3.51,3,road,Route 22,Retailer 6,65046faefc13ae024dfd559d,200
Phone,Distributor 1,4.3,2,rail,Route 21,Retailer 2,65046faefc13ae024dfd559e,200
Laptop,Distributor 2,5.97,4,road,Route 22,Retailer 6,65046faefc13ae024dfd559f,440
Tablet,Distributor 2,4.68,6,air,Route 21,Retailer 5,65046faefc13ae024dfd55a0,170
Phone,Distributor 1,7.06,3,rail,Route 22,Retailer 1,65046faefc13ae024dfd55a1,200
Laptop,Distributor 1,9.41,6,road,Route 22,Retailer 1,65046faefc13ae024dfd55a2,540
Tablet,Distributor 1,6.04,4,sea,Route 26,Retailer 4,65046faefc13ae024dfd55a3,200
Phone,Distributor 3,4.74,2,air,Route 26,Retailer 3,65046faefc13ae024dfd55a4,300
Laptop,Distributor 1,8.11,5,rail,Route 22,Retailer 6,65046faefc13ae024dfd55a5,540
Tablet,Distributor 3,7.8,2,sea,Route 26,Retailer 2,65046faefc13ae024dfd55a6,350
Phone,Distributor 3,5.34,4,air,Route 26,Retailer 6,65046faefc13ae024dfd55a7,300
Laptop,Distributor 1,3.21,4,road,Route 22,Retailer 5,65046faefc13ae024dfd55a8,540
Tablet,Distributor 2,9.25,3,sea,Route 26,Retailer 5,65046faefc13ae024dfd55a9,170
Phone,Distributor 2,8.02,6,road,Route 21,Retailer 5,65046faefc13ae024dfd55aa,190
Laptop,Distributor 1,7.81,2,road,Route 23,Retailer 6,65046faefc13ae024dfd55ab,540
Tablet,Distributor 1,6.3,3,sea,Route 26,Retailer 5,65046faefc13ae024dfd55ac,200
Phone,Distributor 4,3.59,5,air,Route 26,Retailer 2,65046faefc13ae024dfd55ad,250
Laptop,Distributor 1,8.65,4,rail,Route 21,Retailer 2,65046faefc13ae024dfd55ae,540
Tablet,Distributor 4,8.75,3,road,Route 24,Retailer 4,65046faefc13ae024dfd55af,220
Phone,Distributor 4,9.32,4,sea,Route 26,Retailer 4,65046faefc13ae024dfd55b0,250
Laptop,Distributor 4,3.43,1,sea,Route 26,Retailer 5,65046faefc13ae024dfd55b1,480
Tablet,Distributor 2,3.91,3,air,Route 26,Retailer 5,65046faefc13ae024dfd55b2,170
Phone,Distributor 2,5.78,6,air,Route 26,Retailer 6,65046faefc13ae024dfd55b3,190
Laptop,Distributor 3,7.88,5,air,Route 21,Retailer 3,65046faefc13ae024dfd55b4,500
Tablet,Distributor 4,8.62,1,road,Route 23,Retailer 6,65046faefc13ae024dfd55b5,220
Phone,Distributor 1,5.56,5,air,Route 21,Retailer 6,65046faefc13ae024dfd55b6,200
Laptop,Distributor 1,9.77,4,road,Route 22,Retailer 3,65046faefc13ae024dfd55b7,540
Tablet,Distributor 1,3.64,4,rail,Route 22,Retailer 4,65046faefc13ae024dfd55b8,200
Phone,Distributor 1,6.25,6,rail,Route 22,Retailer 2,65046faefc13ae024dfd55b9,200
Laptop,Distributor 1,7.01,1,air,Route 21,Retailer 4,65046faefc13ae024dfd55ba,540
Tablet,Distributor 1,5.05,5,road,Route 24,Retailer 4,65046faefc13ae024dfd55bb,200
Phone,Distributor 1,4.39,4,road,Route 22,Retailer 1,65046faefc13ae024dfd55bc,200
Laptop,Distributor 1,9.45,3,sea,Route 26,Retailer 4,65046faefc13ae024dfd55bd,540
Tablet,Distributor 4,6.59,6,air,Route 26,Retailer 2,65046faefc13ae024dfd55be,220
Phone,Distributor 1,3.46,2,sea,Route 26,Retailer 3,65046faefc13ae024dfd55bf,200
Laptop,Distributor 1,3.18,6,road,Route 22,Retailer 3,65046faefc13ae024dfd55c0,540
Tablet,Distributor 3,9.35,1,sea,Route 26,Retailer 5,65046faefc13ae024dfd55c1,350
Phone,Distributor 3,6.96,4,air,Route 21,Retailer 3,65046faefc13ae024dfd55c2,300
Laptop,Distributor 3,4.51,6,sea,Route 26,Retailer 3,65046faefc13ae024dfd55c3,500
Tablet,Distributor 2,8.8,1,road,Route 23,Retailer 4,65046faefc13ae024dfd55c4,170
Phone,Distributor 2,5.76,3,air,Route 21,Retailer 6,65046faefc13ae024dfd55c5,190
Laptop,Distributor 3,4.36,4,road,Route 24,Retailer 1,65046faefc13ae024dfd55c6,500
Tablet,Distributor 3,8.52,1,road,Route 21,Retailer 4,65046faefc13ae024dfd55c7,350
Phone,Distributor 4,3.64,1,sea,Route 26,Retailer 5,65046faefc13ae024dfd55c8,250
Laptop,Distributor 2,3.57,1,road,Route 22,Retailer 3,65046faefc13ae024dfd55c9,440
Tablet,Distributor 2,3.26,2,road,Route 24,Retailer 3,65046faefc13ae024dfd55ca,170
Phone,Distributor 2,3.56,6,road,Route 23,Retailer 2,65046faefc13ae024dfd55cb,190
Laptop,Distributor 3,3.57,1,air,Route 21,Retailer 4,65046faefc13ae024dfd55cc,500
Tablet,Distributor 1,3.96,2,sea,Route 26,Retailer 1,65046faefc13ae024dfd55cd,200
Phone,Distributor 1,8.48,2,road,Route 23,Retailer 6,65046faefc13ae024dfd55ce,200
Laptop,Distributor 1,4.49,4,rail,Route 22,Retailer 2,65046faefc13ae024dfd55cf,540
Tablet,Distributor 3,7.32,5,air,Route 26,Retailer 1,65046faefc13ae024dfd55d0,350
Phone,Distributor 4,5.71,6,road,Route 23,Retailer 4,65046faefc13ae024dfd55d1,250
Laptop,Distributor 1,8.37,5,sea,Route 26,Retailer 5,65046faefc13ae024dfd55d2,540
Tablet,Distributor 4,9.7,1,air,Route 21,Retailer 6,65046faefc13ae024dfd55d3,220
Phone,Distributor 3,5.54,4,road,Route 24,Retailer 6,65046faefc13ae024dfd55d4,300
Laptop,Distributor 4,3.09,2,sea,Route 26,Retailer 2,65046faefc13ae024dfd55d5,480
Tablet,Distributor 2,9.01,4,road,Route 24,Retailer 1,65046faefc13ae024dfd55d6,170
Phone,Distributor 4,4.92,4,sea,Route 26,Retailer 4,65046faefc13ae024dfd55d7,250
Laptop,Distributor 1,7.76,4,air,Route 26,Retailer 6,65046faefc13ae024dfd55d8,540
Tablet,Distributor 1,4.07,5,road,Route 23,Retailer 5,65046faefc13ae024dfd55d9,200
Phone,Distributor 4,5.52,3,sea,Route 26,Retailer 3,65046faefc13ae024dfd55da,250
Laptop,Distributor 4,6.7,2,sea,Route 26,Retailer 6,65046faefc13ae024dfd55db,480
Tablet,Distributor 1,4.48,1,rail,Route 21,Retailer 5,65046faefc13ae024dfd55dc,200
Phone,Distributor 4,5.8,3,road,Route 24,Retailer 5,65046faefc13ae024dfd55dd,250
Laptop,Distributor 4,7.03,5,sea,Route 26,Retailer 1,65046faefc13ae024dfd55de,480
Tablet,Distributor 2,3.7,1,rail,Route 21,Retailer 5,65046faefc13ae024dfd55df,170
Phone,Distributor 3,3.14,6,road,Route 23,Retailer 4,65046faefc13ae024dfd55e0,300
Laptop,Distributor 2,7.3,5,road,Route 24,Retailer 5,65046faefc13ae024dfd55e1,440
Tablet,Distributor 2,5.29,5,sea,Route 26,Retailer 2,65046faefc13ae024dfd55e2,170
Phone,Distributor 4,7.5,3,air,Route 26,Retailer 1,65046faefc13ae024dfd55e3,250
Laptop,Distributor 2,5.71,1,air,Route 26,Retailer 6,65046faefc13ae024dfd55e4,440
Tablet,Distributor 2,5.2,3,rail,Route 22,Retailer 2,65046faefc13ae024dfd55e5,170
Phone,Distributor 3,6.53,1,rail,Route 22,Retailer 3,65046faefc13ae024dfd55e6,300
Laptop,Distributor 2,7.68,2,sea,Route 26,Retailer 6,65046faefc13ae024dfd55e7,440
Tablet,Distributor 4,8.45,2,sea,Route 26,Retailer 4,65046faefc13ae024dfd55e8,220
Phone,Distributor 4,8.37,6,rail,Route 21,Retailer 5,65046faefc13ae024dfd55e9,250
Laptop,Distributor 2,5.29,4,air,Route 21,Retailer 1,65046faefc13ae024dfd55ea,440
Tablet,Distributor 4,9.59,1,sea,Route 26,Retailer 3,65046faefc13ae024dfd55eb,220
Phone,Distributor 3,8.58,1,rail,Route 22,Retailer 3,65046faefc13ae024dfd55ec,300
Laptop,Distributor 2,6.62,5,sea,Route 26,Retailer 3,65046faefc13ae024dfd55ed,440
Tablet,Distributor 1,7.04,5,rail,Route 21,Retailer 4,65046faefc13ae024dfd55ee,200
Phone,Distributor 2,6.69,2,air,Route 21,Retailer 4,65046faefc13ae024dfd55ef,190
Laptop,Distributor 3,6.31,6,sea,Route 26,Retailer 5,65046faefc13ae024dfd55f0,500
Tablet,Distributor 4,4.93,5,sea,Route 26,Retailer 4,65046faefc13ae024dfd55f1,220
Phone,Distributor 4,8.19,2,air,Route 21,Retailer 2,65046faefc13ae024dfd55f2,250
Laptop,Distributor 2,8.07,3,rail,Route 21,Retailer 4,65046faefc13ae024dfd55f3,440
Tablet,Distributor 2,8.2,5,air,Route 21,Retailer 2,65046faefc13ae024dfd55f4,170
Phone,Distributor 1,7.42,3,rail,Route 22,Retailer 2,65046faefc13ae024dfd55f5,200
Laptop,Distributor 3,7.43,3,road,Route 23,Retailer 2,65046faefc13ae024dfd55f6,500
Tablet,Distributor 1,8.56,3,rail,Route 22,Retailer 2,65046faefc13ae024dfd55f7,200
Phone,Distributor 3,5.76,2,rail,Route 22,Retailer 6,65046faefc13ae024dfd55f8,300
Laptop,Distributor 3,4.39,4,rail,Route 22,Retailer 6,65046faefc13ae024dfd55f9,500
Tablet,Distributor 2,3.82,1,air,Route 21,Retailer 2,65046faefc13ae024dfd55fa,170
Phone,Distributor 2,7.53,6,air,Route 21,Retailer 6,65046faefc13ae024dfd55fb,190
Laptop,Distributor 3,4.09,2,sea,Route 26,Retailer 5,65046faefc13ae024dfd55fc,500
Tablet,Distributor 3,5.48,3,road,Route 23,Retailer 3,65046faefc13ae024dfd55fd,350
Phone,Distributor 4,7.02,2,rail,Route 21,Retailer 3,65046faefc13ae024dfd55fe,250
Laptop,Distributor 2,7.25,6,air,Route 21,Retailer 2,65046faefc13ae024dfd55ff,440
Tablet,Distributor 3,8.31,4,sea,Route 26,Retailer 6,65046faefc13ae024dfd5600,350
Phone,Distributor 1,6.34,6,air,Route 21,Retailer 4,65046faefc13ae024dfd5601,200
Laptop,Distributor 4,7.28,3,sea,Route 26,Retailer 3,65046faefc13ae024dfd5602,480
Tablet,Distributor 2,3.82,6,sea,Route 26,Retailer 6,65046faefc13ae024dfd5603,170
Phone,Distributor 4,3.01,1,rail,Route 22,Retailer 5,65046faefc13ae024dfd5604,250
Laptop,Distributor 4,6.76,6,air,Route 21,Retailer 5,65046faefc13ae024dfd5605,480
Tablet,Distributor 2,4.3,5,rail,Route 21,Retailer 4,65046faefc13ae024dfd5606,170
Phone,Distributor 1,5.56,3,sea,Route 26,Retailer 6,65046faefc13ae024dfd5607,200
Laptop,Distributor 4,7.94,1,air,Route 26,Retailer 5,65046faefc13ae024dfd5608,480
Tablet,Distributor 2,5.04,3,rail,Route 21,Retailer 1,65046faefc13ae024dfd5609,170
Phone,Distributor 4,8.72,4,road,Route 23,Retailer 1,65046faefc13ae024dfd560a,250
Laptop,Distributor 3,6.35,4,road,Route 24,Retailer 1,65046faefc13ae024dfd560b,500
Tablet,Distributor 3,4.46,3,sea,Route 26,Retailer 6,65046faefc13ae024dfd560c,350
Phone,Distributor 3,5.11,1,rail,Route 22,Retailer 1,65046faefc13ae024dfd560d,300
Laptop,Distributor 1,3.62,2,sea,Route 26,Retailer 1,65046faefc13ae024dfd560e,540
Tablet,Distributor 4,8.64,2,rail,Route 21,Retailer 2,65046faefc13ae024dfd560f,220
Phone,Distributor 4,3.69,5,road,Route 24,Retailer 5,65046faefc13ae024dfd5610,250
Laptop,Distributor 1,3.49,2,road,Route 24,Retailer 6,65046faefc13ae024dfd5611,540
Tablet,Distributor 4,9.88,4,sea,Route 26,Retailer 6,65046faefc13ae024dfd5612,220
Phone,Distributor 1,3.74,6,rail,Route 21,Retailer 1,65046faefc13ae024dfd5613,200
Laptop,Distributor 3,6.77,5,air,Route 21,Retailer 5,65046faefc13ae024dfd5614,500
Tablet,Distributor 3,5.91,1,sea,Route 26,Retailer 5,65046faefc13ae024dfd5615,350
Phone,Distributor 4,7.73,2,sea,Route 26,Retailer 5,65046faefc13ae024dfd5616,250
Laptop,Distributor 2,4.83,4,air,Route 21,Retailer 4,65046faefc13ae024dfd5617,440
Tablet,Distributor 3,5.27,4,rail,Route 22,Retailer 3,65046faefc13ae024dfd5618,350
Phone,Distributor 2,8.47,1,air,Route 26,Retailer 5,65046faefc13ae024dfd5619,190
Laptop,Distributor 2,8.93,5,road,Route 22,Retailer 3,65046faefc13ae024dfd561a,440
Tablet,Distributor 4,4.92,6,sea,Route 26,Retailer 5,65046faefc13ae024dfd561b,220
Phone,Distributor 2,8.59,1,road,Route 23,Retailer 4,65046faefc13ae024dfd561c,190
Laptop,Distributor 2,6.54,3,road,Route 21,Retailer 4,65046faefc13ae024dfd561d,440
Tablet,Distributor 3,3.18,6,rail,Route 21,Retailer 3,65046faefc13ae024dfd561e,350
Phone,Distributor 4,7.17,5,road,Route 23,Retailer 5,65046faefc13ae024dfd561f,250
Laptop,Distributor 3,6.07,3,rail,Route 22,Retailer 5,65046faefc13ae024dfd5620,500
Tablet,Distributor 3,7.25,5,road,Route 21,Retailer 2,65046faefc13ae024dfd5621,350
Phone,Distributor 1,4.44,3,rail,Route 22,Retailer 6,65046faefc13ae024dfd5622,200
Laptop,Distributor 4,7.47,4,rail,Route 21,Retailer 4,65046faefc13ae024dfd5623,480
Tablet,Distributor 3,6.88,5,sea,Route 26,Retailer 6,65046faefc13ae024dfd5624,350
Phone,Distributor 4,9.06,5,rail,Route 21,Retailer 6,65046faefc13ae024dfd5625,250
Laptop,Distributor 1,4.78,2,air,Route 21,Retailer 6,65046faefc13ae024dfd5626,540
Tablet,Distributor 1,8.79,2,road,Route 22,Retailer 1,65046faefc13ae024dfd5627,200
Phone,Distributor 1,5.98,3,air,Route 26,Retailer 3,65046faefc13ae024dfd5628,200
Laptop,Distributor 3,4.54,5,air,Route 21,Retailer 3,65046faefc13ae024dfd5629,500
Tablet,Distributor 2,8.53,3,rail,Route 21,Retailer 2,65046faefc13ae024dfd562a,170
Phone,Distributor 2,6.88,5,rail,Route 22,Retailer 4,65046faefc13ae024dfd562b,190
Laptop,Distributor 2,9.12,4,sea,Route 26,Retailer 6,65046faefc13ae024dfd562c,440
Tablet,Distributor 4,4.45,1,rail,Route 22,Retailer 1,65046faefc13ae024dfd562d,220
Phone,Distributor 3,8.75,4,road,Route 23,Retailer 3,65046faefc13ae024dfd562e,300
Laptop,Distributor 4,3.19,6,rail,Route 22,Retailer 2,65046faefc13ae024dfd562f,480
Tablet,Distributor 1,7.99,2,sea,Route 26,Retailer 1,65046faefc13ae024dfd5630,200
Phone,Distributor 1,3.25,6,rail,Route 22,Retailer 5,65046faefc13ae024dfd5631,200
Laptop,Distributor 4,7.18,4,rail,Route 21,Retailer 5,65046faefc13ae024dfd5632,480
Tablet,Distributor 3,7.05,5,sea,Route 26,Retailer 2,65046faefc13ae024dfd5633,350
Phone,Distributor 2,8.86,2,rail,Route 22,Retailer 1,65046faefc13ae024dfd5634,190
Laptop,Distributor 3,8.31,2,road,Route 23,Retailer 6,65046faefc13ae024dfd5635,500
Tablet,Distributor 4,4.47,6,sea,Route 26,Retailer 5,65046faefc13ae024dfd5636,220
Phone,Distributor 3,7.67,3,road,Route 24,Retailer 3,65046faefc13ae024dfd5637,300
Laptop,Distributor 3,4.91,6,road,Route 22,Retailer 6,65046faefc13ae024dfd5638,500
Tablet,Distributor 2,5.12,2,road,Route 22,Retailer 6,65046faefc13ae024dfd5639,170
Phone,Distributor 3,9.7,5,rail,Route 22,Retailer 2,65046faefc13ae024dfd563a,300
Laptop,Distributor 3,8.42,1,road,Route 22,Retailer 5,65046faefc13ae024dfd563b,500
Tablet,Distributor 3,9.2,2,air,Route 21,Retailer 6,65046faefc13ae024dfd563c,350
Phone,Distributor 3,3.01,2,road,Route 23,Retailer 4,65046faefc13ae024dfd563d,300
Laptop,Distributor 2,3.31,6,rail,Route 22,Retailer 6,65046faefc13ae024dfd563e,440
Tablet,Distributor 4,4.54,5,air,Route 21,Retailer 4,65046faefc13ae024dfd563f,220
Phone,Distributor 3,9.77,1,sea,Route 26,Retailer 4,65046faefc13ae024dfd5640,300
Laptop,Distributor 2,4.53,2,road,Route 22,Retailer 1,65046faefc13ae024dfd5641,440
Tablet,Distributor 2,6.49,2,sea,Route 26,Retailer 1,65046faefc13ae024dfd5642,170
Phone,Distributor 4,4.89,2,sea,Route 26,Retailer 2,65046faefc13ae024dfd5643,250
Laptop,Distributor 2,9.12,1,rail,Route 21,Retailer 4,65046faefc13ae024dfd5644,440
Tablet,Distributor 4,7.74,1,road,Route 23,Retailer 3,65046faefc13ae024dfd5645,220
Phone,Distributor 1,9.48,6,road,Route 22,Retailer 4,65046faefc13ae024dfd5646,200
Laptop,Distributor 1,4.29,6,air,Route 26,Retailer 2,65046faefc13ae024dfd5647,540
Tablet,Distributor 4,3.45,1,road,Route 21,Retailer 1,65046faefc13ae024dfd5648,220
Phone,Distributor 3,3.71,3,sea,Route 26,Retailer 3,65046faefc13ae024dfd5649,300
Laptop,Distributor 4,7.81,4,air,Route 21,Retailer 6,65046faefc13ae024dfd564a,480
Tablet,Distributor 2,8.67,6,rail,Route 22,Retailer 3,65046faefc13ae024dfd564b,170
Phone,Distributor 2,9.84,5,road,Route 22,Retailer 6,65046faefc13ae024dfd564c,190
Laptop,Distributor 3,8.83,3,road,Route 23,Retailer 1,65046faefc13ae024dfd564d,500
Tablet,Distributor 3,7.11,1,road,Route 23,Retailer 5,65046faefc13ae024dfd564e,350
Phone,Distributor 1,8.88,4,rail,Route 21,Retailer 5,65046faefc13ae024dfd564f,200
Laptop,Distributor 3,9.83,3,rail,Route 22,Retailer 5,65046faefc13ae024dfd5650,500
Tablet,Distributor 4,4.55,4,sea,Route 26,Retailer 6,65046faefc13ae024dfd5651,220
Phone,Distributor 1,4.29,3,rail,Route 22,Retailer 6,65046faefc13ae024dfd5652,200
Laptop,Distributor 1,9.11,6,road,Route 22,Retailer 3,65046faefc13ae024dfd5653,540
Tablet,Distributor 3,4.86,3,road,Route 22,Retailer 3,65046faefc13ae024dfd5654,350
Phone,Distributor 2,4.83,1,road,Route 24,Retailer 2,65046faefc13ae024dfd5655,190
Laptop,Distributor 1,7.41,4,rail,Route 21,Retailer 1,65046faefc13ae024dfd5656,540
Tablet,Distributor 3,5.63,1,rail,Route 21,Retailer 2,65046faefc13ae024dfd5657,350
Phone,Distributor 3,6.68,6,rail,Route 21,Retailer 6,65046faefc13ae024dfd5658,300
Laptop,Distributor 1,5.78,3,air,Route 21,Retailer 3,65046faefc13ae024dfd5659,540
Tablet,Distributor 3,5.61,3,air,Route 26,Retailer 4,65046faefc13ae024dfd565a,350
Phone,Distributor 1,5.04,1,rail,Route 22,Retailer 3,65046faefc13ae024dfd565b,200
Laptop,Distributor 4,3.65,1,rail,Route 22,Retailer 3,65046faefc13ae024dfd565c,480
Tablet,Distributor 1,7.75,6,rail,Route 22,Retailer 3,65046faefc13ae024dfd565d,200
Phone,Distributor 1,5.39,3,air,Route 26,Retailer 3,65046faefc13ae024dfd565e,200
Laptop,Distributor 4,8.47,6,sea,Route 26,Retailer 6,65046faefc13ae024dfd565f,480
Tablet,Distributor 1,8.65,5,air,Route 21,Retailer 6,65046faefc13ae024dfd5660,200
Phone,Distributor 1,8.66,1,road,Route 24,Retailer 5,65046faefc13ae024dfd5661,200
Laptop,Distributor 4,4.22,6,road,Route 22,Retailer 1,65046faefc13ae024dfd5662,480
Tablet,Distributor 1,7.29,5,road,Route 22,Retailer 6,65046faefc13ae024dfd5663,200
Phone,Distributor 3,3.57,3,sea,Route 26,Retailer 2,65046faefc13ae024dfd5664,300
Laptop,Distributor 1,6.08,2,sea,Route 26,Retailer 4,65046faefc13ae024dfd5665,540
Tablet,Distributor 2,4.7,6,air,Route 26,Retailer 5,65046faefc13ae024dfd5666,170
Phone,Distributor 1,9.85,4,air,Route 21,Retailer 4,65046faefc13ae024dfd5667,200
Laptop,Distributor 2,7.67,4,sea,Route 26,Retailer 3,65046faefc13ae024dfd5668,440
Tablet,Distributor 3,4.55,1,road,Route 23,Retailer 4,65046faefc13ae024dfd5669,350
Phone,Distributor 2,5.36,3,sea,Route 26,Retailer 4,65046faefc13ae024dfd566a,190
Laptop,Distributor 2,9.54,2,sea,Route 26,Retailer 3,65046faefc13ae024dfd566b,440
Tablet,Distributor 1,6.55,4,sea,Route 26,Retailer 1,65046faefc13ae024dfd566c,200
Phone,Distributor 1,9.61,3,road,Route 22,Retailer 4,65046faefc13ae024dfd566d,200
Laptop,Distributor 2,5.05,6,rail,Route 22,Retailer 3,65046faefc13ae024dfd566e,440
Tablet,Distributor 1,4.11,1,air,Route 21,Retailer 5,65046faefc13ae024dfd566f,200
Phone,Distributor 2,4.63,1,rail,Route 22,Retailer 1,65046faefc13ae024dfd5670,190
Laptop,Distributor 4,4.01,6,sea,Route 26,Retailer 1,65046faefc13ae024dfd5671,480
Tablet,Distributor 1,4.22,1,road,Route 24,Retailer 2,65046faefc13ae024dfd5672,200
Phone,Distributor 1,9.4,1,air,Route 26,Retailer 6,65046faefc13ae024dfd5673,200
Laptop,Distributor 3,4.52,6,sea,Route 26,Retailer 6,65046faefc13ae024dfd5674,500
Tablet,Distributor 2,7.06,5,sea,Route 26,Retailer 4,65046faefc13ae024dfd5675,170
Phone,Distributor 4,8.84,5,sea,Route 26,Retailer 5,65046faefc13ae024dfd5676,250
Laptop,Distributor 1,7.22,3,road,Route 23,Retailer 5,65046faefc13ae024dfd5677,540
Tablet,Distributor 2,4.21,5,rail,Route 21,Retailer 3,65046faefc13ae024dfd5678,170
Phone,Distributor 4,4.04,1,sea,Route 26,Retailer 1,65046faefc13ae024dfd5679,250
Laptop,Distributor 2,6.98,1,road,Route 21,Retailer 4,65046faefc13ae024dfd567a,440
Tablet,Distributor 1,6.53,2,rail,Route 22,Retailer 4,65046faefc13ae024dfd567b,200
Phone,Distributor 4,6.76,4,sea,Route 26,Retailer 3,65046faefc13ae024dfd567c,250
Laptop,Distributor 3,3.16,6,sea,Route 26,Retailer 4,65046faefc13ae024dfd567d,500
