Product Type,Retailer name,Retailer product sold,Retailer shipping cost,Retailer shipping time,Retailer transport mode,Retailer routes ,Product ID,Retailer cost
Laptop,Retailer 2,yes,0.37,5,FedX,Route 34,65046faefc13ae024dfd55cc,1000
Tablet,Retailer 4,yes,0.52,4,UPS,Route 36,65046faefc13ae024dfd55cd,1000
Phone,Retailer 2,yes,0.53,3,FedX,Route 36,65046faefc13ae024dfd55ce,620
Laptop,Retailer 1,yes,1.6,2,FedX,Route 34,65046faefc13ae024dfd55cf,1070
Tablet,Retailer 5,yes,0.79,2,FedX,Route 33,65046faefc13ae024dfd55d0,650
Phone,Retailer 5,yes,1.06,1,FedX,Route 32,65046faefc13ae024dfd55d1,600
Laptop,Retailer 2,yes,0.62,4,UPS,Route 35,65046faefc13ae024dfd55d2,1000
Tablet,Retailer 2,yes,1.94,1,FedX,Route 31,65046faefc13ae024dfd55d3,800
Phone,Retailer 6,no,1.3,3,FedX,Route 32,65046faefc13ae024dfd55d4,590
Laptop,Retailer 2,yes,1.18,5,UPS,Route 36,65046faefc13ae024dfd55d5,1000
Tablet,Retailer 1,yes,0.33,4,FedX,Route 32,65046faefc13ae024dfd55d6,800
Phone,Retailer 6,yes,0.23,2,FedX,Route 35,65046faefc13ae024dfd55d7,590
Laptop,Retailer 1,no,2.63,1,FedX,Route 31,65046faefc13ae024dfd55d8,1070
Tablet,Retailer 5,yes,1.72,2,UPS,Route 31,65046faefc13ae024dfd55d9,650
Phone,Retailer 6,yes,0.59,3,FedX,Route 34,65046faefc13ae024dfd55da,590
Laptop,Retailer 5,yes,1.68,1,FedX,Route 32,65046faefc13ae024dfd55db,1000
Tablet,Retailer 4,yes,0.13,2,FedX,Route 34,65046faefc13ae024dfd55dc,1000
Phone,Retailer 2,yes,1.55,5,FedX,Route 35,65046faefc13ae024dfd55dd,620
Laptop,Retailer 1,yes,1.35,1,FedX,Route 36,65046faefc13ae024dfd55de,1070
Tablet,Retailer 5,yes,0.54,1,UPS,Route 33,65046faefc13ae024dfd55df,650
Phone,Retailer 4,yes,1.76,3,FedX,Route 34,65046faefc13ae024dfd55e0,700
Laptop,Retailer 6,yes,0.19,1,UPS,Route 32,65046faefc13ae024dfd55e1,1100
Tablet,Retailer 1,yes,0.79,3,UPS,Route 36,65046faefc13ae024dfd55e2,800
Phone,Retailer 3,yes,2.34,1,FedX,Route 36,65046faefc13ae024dfd55e3,650
Laptop,Retailer 2,yes,1.66,2,FedX,Route 35,65046faefc13ae024dfd55e4,1000
Tablet,Retailer 5,yes,1.57,2,FedX,Route 34,65046faefc13ae024dfd55e5,650
Phone,Retailer 1,yes,0.21,5,FedX,Route 34,65046faefc13ae024dfd55e6,600
Laptop,Retailer 4,yes,1.4,1,UPS,Route 32,65046faefc13ae024dfd55e7,1400
Tablet,Retailer 4,yes,2.66,5,UPS,Route 35,65046faefc13ae024dfd55e8,1000
Phone,Retailer 1,yes,0.47,5,FedX,Route 36,65046faefc13ae024dfd55e9,600
Laptop,Retailer 2,yes,1.47,5,FedX,Route 35,65046faefc13ae024dfd55ea,1000
Tablet,Retailer 5,yes,1.18,4,FedX,Route 35,65046faefc13ae024dfd55eb,650
Phone,Retailer 1,yes,0.3,2,UPS,Route 34,65046faefc13ae024dfd55ec,600
Laptop,Retailer 1,yes,2.29,3,FedX,Route 35,65046faefc13ae024dfd55ed,1070
Tablet,Retailer 4,yes,0.07,3,FedX,Route 35,65046faefc13ae024dfd55ee,1000
Phone,Retailer 6,yes,1.82,1,UPS,Route 35,65046faefc13ae024dfd55ef,590
Laptop,Retailer 4,yes,1.27,5,FedX,Route 35,65046faefc13ae024dfd55f0,1400
Tablet,Retailer 2,yes,2.09,4,UPS,Route 31,65046faefc13ae024dfd55f1,800
Phone,Retailer 5,yes,2.1,5,UPS,Route 34,65046faefc13ae024dfd55f2,600
Laptop,Retailer 5,yes,1.57,4,UPS,Route 34,65046faefc13ae024dfd55f3,1000
Tablet,Retailer 2,yes,1.85,3,FedX,Route 33,65046faefc13ae024dfd55f4,800
Phone,Retailer 3,yes,1.12,4,UPS,Route 31,65046faefc13ae024dfd55f5,650
Laptop,Retailer 3,yes,2.15,1,FedX,Route 35,65046faefc13ae024dfd55f6,1200
Tablet,Retailer 6,yes,0.64,5,UPS,Route 31,65046faefc13ae024dfd55f7,820
Phone,Retailer 3,yes,1.25,1,UPS,Route 34,65046faefc13ae024dfd55f8,650
Laptop,Retailer 6,yes,0.3,3,FedX,Route 34,65046faefc13ae024dfd55f9,1100
Tablet,Retailer 1,yes,2.79,1,UPS,Route 32,65046faefc13ae024dfd55fa,800
Phone,Retailer 5,yes,2.51,5,FedX,Route 32,65046faefc13ae024dfd55fb,600
Laptop,Retailer 3,yes,2.83,5,FedX,Route 33,65046faefc13ae024dfd55fc,1200
Tablet,Retailer 1,yes,2.55,4,FedX,Route 31,65046faefc13ae024dfd55fd,800
Phone,Retailer 4,yes,0.38,3,FedX,Route 32,65046faefc13ae024dfd55fe,700
Laptop,Retailer 5,yes,0.59,5,UPS,Route 35,65046faefc13ae024dfd55ff,1000
Tablet,Retailer 5,yes,1.69,5,FedX,Route 32,65046faefc13ae024dfd5600,650
Phone,Retailer 6,yes,0.65,5,UPS,Route 36,65046faefc13ae024dfd5601,590
Laptop,Retailer 3,yes,1.53,5,FedX,Route 32,65046faefc13ae024dfd5602,1200
Tablet,Retailer 3,yes,2.05,4,FedX,Route 31,65046faefc13ae024dfd5603,700
Phone,Retailer 3,yes,2.79,1,FedX,Route 33,65046faefc13ae024dfd5604,650
Laptop,Retailer 1,yes,1.79,2,FedX,Route 34,65046faefc13ae024dfd5605,1070
Tablet,Retailer 4,yes,2.13,4,FedX,Route 35,65046faefc13ae024dfd5606,1000
Phone,Retailer 3,yes,0.43,3,FedX,Route 31,65046faefc13ae024dfd5607,650
Laptop,Retailer 4,yes,0.62,1,FedX,Route 31,65046faefc13ae024dfd5608,1400
Tablet,Retailer 5,yes,1.07,5,FedX,Route 36,65046faefc13ae024dfd5609,650
Phone,Retailer 1,yes,2.58,3,FedX,Route 33,65046faefc13ae024dfd560a,600
Laptop,Retailer 3,yes,1.9,2,UPS,Route 33,65046faefc13ae024dfd560b,1200
Tablet,Retailer 5,yes,1.42,5,FedX,Route 32,65046faefc13ae024dfd560c,650
Phone,Retailer 4,yes,1.23,3,FedX,Route 33,65046faefc13ae024dfd560d,700
Laptop,Retailer 1,yes,1.66,1,UPS,Route 33,65046faefc13ae024dfd560e,1070
Tablet,Retailer 6,yes,2.67,2,FedX,Route 35,65046faefc13ae024dfd560f,820
Phone,Retailer 1,yes,0.34,3,UPS,Route 31,65046faefc13ae024dfd5610,600
Laptop,Retailer 6,yes,0.92,4,UPS,Route 35,65046faefc13ae024dfd5611,1100
Tablet,Retailer 6,yes,1.21,4,UPS,Route 36,65046faefc13ae024dfd5612,820
Phone,Retailer 3,yes,0.37,5,UPS,Route 35,65046faefc13ae024dfd5613,650
Laptop,Retailer 2,yes,0.25,5,UPS,Route 33,65046faefc13ae024dfd5614,1000
Tablet,Retailer 5,yes,2.2,4,UPS,Route 35,65046faefc13ae024dfd5615,650
Phone,Retailer 6,yes,0.9,2,FedX,Route 36,65046faefc13ae024dfd5616,590
Laptop,Retailer 1,yes,1.68,2,FedX,Route 31,65046faefc13ae024dfd5617,1070
Tablet,Retailer 5,yes,0.18,2,UPS,Route 33,65046faefc13ae024dfd5618,650
Phone,Retailer 6,yes,0.29,2,FedX,Route 32,65046faefc13ae024dfd5619,590
Laptop,Retailer 4,yes,0.26,4,FedX,Route 34,65046faefc13ae024dfd561a,1400
Tablet,Retailer 3,yes,0.74,5,UPS,Route 36,65046faefc13ae024dfd561b,700
Phone,Retailer 5,yes,0.86,3,UPS,Route 34,65046faefc13ae024dfd561c,600
Laptop,Retailer 2,no,0.8,4,FedX,Route 33,65046faefc13ae024dfd561d,1000
Tablet,Retailer 4,yes,0.76,5,FedX,Route 33,65046faefc13ae024dfd561e,1000
Phone,Retailer 1,yes,1.74,4,FedX,Route 34,65046faefc13ae024dfd561f,600
Laptop,Retailer 3,yes,1.83,1,FedX,Route 35,65046faefc13ae024dfd5620,1200
Tablet,Retailer 5,yes,0.34,1,UPS,Route 33,65046faefc13ae024dfd5621,650
Phone,Retailer 5,yes,2.73,4,FedX,Route 35,65046faefc13ae024dfd5622,600
Laptop,Retailer 1,yes,0.44,1,UPS,Route 33,65046faefc13ae024dfd5623,1070
Tablet,Retailer 5,yes,2.96,1,UPS,Route 35,65046faefc13ae024dfd5624,650
Phone,Retailer 5,yes,0.7,4,UPS,Route 31,65046faefc13ae024dfd5625,600
Laptop,Retailer 3,yes,1.06,5,FedX,Route 34,65046faefc13ae024dfd5626,1200
Tablet,Retailer 3,yes,2.76,5,FedX,Route 33,65046faefc13ae024dfd5627,700
Phone,Retailer 5,yes,0.24,2,UPS,Route 31,65046faefc13ae024dfd5628,600
Laptop,Retailer 1,yes,2.65,1,UPS,Route 32,65046faefc13ae024dfd5629,1070
Tablet,Retailer 3,yes,0.63,1,FedX,Route 36,65046faefc13ae024dfd562a,700
Phone,Retailer 4,yes,0.73,2,UPS,Route 31,65046faefc13ae024dfd562b,700
Laptop,Retailer 5,yes,1.84,3,FedX,Route 36,65046faefc13ae024dfd562c,1000
Tablet,Retailer 6,yes,1.15,3,UPS,Route 35,65046faefc13ae024dfd562d,820
Phone,Retailer 4,yes,2.25,5,FedX,Route 32,65046faefc13ae024dfd562e,700
Laptop,Retailer 5,yes,2.42,3,FedX,Route 34,65046faefc13ae024dfd562f,1000
Tablet,Retailer 1,yes,1.07,2,FedX,Route 31,65046faefc13ae024dfd5630,800
Phone,Retailer 2,yes,2.57,5,UPS,Route 34,65046faefc13ae024dfd5631,620
Laptop,Retailer 1,yes,2.33,3,UPS,Route 33,65046faefc13ae024dfd5632,1070
Tablet,Retailer 1,yes,1.4,5,UPS,Route 35,65046faefc13ae024dfd5633,800
Phone,Retailer 2,yes,1.48,2,UPS,Route 34,65046faefc13ae024dfd5634,620
Laptop,Retailer 1,yes,0.96,1,FedX,Route 31,65046faefc13ae024dfd5635,1070
Tablet,Retailer 4,yes,1.75,4,UPS,Route 35,65046faefc13ae024dfd5636,1000
Phone,Retailer 3,yes,2.38,2,FedX,Route 32,65046faefc13ae024dfd5637,650
Laptop,Retailer 3,yes,1.44,3,FedX,Route 36,65046faefc13ae024dfd5638,1200
Tablet,Retailer 1,yes,1.59,5,FedX,Route 36,65046faefc13ae024dfd5639,800
Phone,Retailer 4,yes,2.18,5,FedX,Route 31,65046faefc13ae024dfd563a,700
Laptop,Retailer 3,yes,0.47,2,UPS,Route 31,65046faefc13ae024dfd563b,1200
Tablet,Retailer 6,yes,1.56,2,FedX,Route 32,65046faefc13ae024dfd563c,820
Phone,Retailer 4,yes,1.21,4,UPS,Route 31,65046faefc13ae024dfd563d,700
Laptop,Retailer 5,yes,2.35,2,UPS,Route 31,65046faefc13ae024dfd563e,1000
Tablet,Retailer 2,yes,2.53,5,UPS,Route 35,65046faefc13ae024dfd563f,800
Phone,Retailer 2,yes,2.01,5,FedX,Route 33,65046faefc13ae024dfd5640,620
Laptop,Retailer 3,yes,0.13,1,UPS,Route 31,65046faefc13ae024dfd5641,1200
Tablet,Retailer 5,yes,0.26,5,UPS,Route 36,65046faefc13ae024dfd5642,650
Phone,Retailer 6,yes,1.39,2,FedX,Route 32,65046faefc13ae024dfd5643,590
Laptop,Retailer 3,yes,1.39,1,FedX,Route 31,65046faefc13ae024dfd5644,1200
Tablet,Retailer 5,yes,1.75,4,FedX,Route 36,65046faefc13ae024dfd5645,650
Phone,Retailer 2,yes,1.52,1,UPS,Route 33,65046faefc13ae024dfd5646,620
Laptop,Retailer 4,yes,0.97,2,FedX,Route 31,65046faefc13ae024dfd5647,1400
Tablet,Retailer 2,yes,0.22,5,UPS,Route 32,65046faefc13ae024dfd5648,800
Phone,Retailer 4,yes,2.85,3,UPS,Route 35,65046faefc13ae024dfd5649,700
Laptop,Retailer 3,yes,1.98,4,UPS,Route 33,65046faefc13ae024dfd564a,1200
Tablet,Retailer 4,yes,0.98,1,UPS,Route 36,65046faefc13ae024dfd564b,1000
Phone,Retailer 6,yes,1.89,1,UPS,Route 34,65046faefc13ae024dfd564c,590
Laptop,Retailer 3,yes,0.29,3,FedX,Route 33,65046faefc13ae024dfd564d,1200
Tablet,Retailer 1,yes,1.78,3,FedX,Route 31,65046faefc13ae024dfd564e,800
Phone,Retailer 3,yes,1.27,5,UPS,Route 34,65046faefc13ae024dfd564f,650
Laptop,Retailer 1,yes,1.46,1,FedX,Route 31,65046faefc13ae024dfd5650,1070
Tablet,Retailer 6,yes,1.64,4,FedX,Route 32,65046faefc13ae024dfd5651,820
Phone,Retailer 1,yes,2.21,3,UPS,Route 33,65046faefc13ae024dfd5652,600
Laptop,Retailer 2,yes,0.26,3,UPS,Route 34,65046faefc13ae024dfd5653,1000
Tablet,Retailer 1,yes,2.28,3,FedX,Route 35,65046faefc13ae024dfd5654,800
Phone,Retailer 3,yes,0.94,1,UPS,Route 35,65046faefc13ae024dfd5655,650
Laptop,Retailer 1,yes,1.57,5,UPS,Route 36,65046faefc13ae024dfd5656,1070
Tablet,Retailer 4,yes,2.04,3,FedX,Route 36,65046faefc13ae024dfd5657,1000
Phone,Retailer 4,yes,1.75,4,UPS,Route 33,65046faefc13ae024dfd5658,700
Laptop,Retailer 3,yes,2.14,3,FedX,Route 34,65046faefc13ae024dfd5659,1200
Tablet,Retailer 6,yes,1.44,3,UPS,Route 36,65046faefc13ae024dfd565a,820
Phone,Retailer 2,no,0.3,3,FedX,Route 34,65046faefc13ae024dfd565b,620
Laptop,Retailer 4,yes,1.48,1,FedX,Route 36,65046faefc13ae024dfd565c,1400
Tablet,Retailer 4,no,2.85,3,FedX,Route 35,65046faefc13ae024dfd565d,1000
Phone,Retailer 2,yes,1.34,5,FedX,Route 35,65046faefc13ae024dfd565e,620
Laptop,Retailer 2,yes,2.74,1,UPS,Route 33,65046faefc13ae024dfd565f,1000
Tablet,Retailer 1,yes,1.82,1,UPS,Route 34,65046faefc13ae024dfd5660,800
Phone,Retailer 1,yes,0.53,3,FedX,Route 32,65046faefc13ae024dfd5661,600
Laptop,Retailer 1,yes,1.49,3,FedX,Route 34,65046faefc13ae024dfd5662,1070
Tablet,Retailer 5,yes,1.9,3,UPS,Route 33,65046faefc13ae024dfd5663,650
Phone,Retailer 1,yes,0.46,1,UPS,Route 32,65046faefc13ae024dfd5664,600
Laptop,Retailer 3,yes,2.75,2,UPS,Route 31,65046faefc13ae024dfd5665,1200
Tablet,Retailer 1,yes,0.12,4,FedX,Route 35,65046faefc13ae024dfd5666,800
Phone,Retailer 1,yes,1.43,2,UPS,Route 32,65046faefc13ae024dfd5667,600
Laptop,Retailer 1,yes,2.38,3,FedX,Route 31,65046faefc13ae024dfd5668,1070
Tablet,Retailer 4,yes,0.05,5,UPS,Route 35,65046faefc13ae024dfd5669,1000
Phone,Retailer 1,no,1.58,2,UPS,Route 31,65046faefc13ae024dfd566a,600
Laptop,Retailer 2,yes,1.33,1,FedX,Route 36,65046faefc13ae024dfd566b,1000
Tablet,Retailer 3,yes,1.69,1,UPS,Route 34,65046faefc13ae024dfd566c,700
Phone,Retailer 1,yes,0.83,2,FedX,Route 32,65046faefc13ae024dfd566d,600
Laptop,Retailer 3,yes,1.06,2,UPS,Route 34,65046faefc13ae024dfd566e,1200
Tablet,Retailer 6,yes,2.76,4,UPS,Route 31,65046faefc13ae024dfd566f,820
Phone,Retailer 2,yes,2.54,2,UPS,Route 32,65046faefc13ae024dfd5670,620
Laptop,Retailer 1,yes,0.58,1,FedX,Route 34,65046faefc13ae024dfd5671,1070
Tablet,Retailer 3,yes,0.16,5,UPS,Route 31,65046faefc13ae024dfd5672,700
Phone,Retailer 4,yes,1.81,1,UPS,Route 32,65046faefc13ae024dfd5673,700
Laptop,Retailer 1,yes,0.03,4,UPS,Route 35,65046faefc13ae024dfd5674,1070
Tablet,Retailer 3,yes,0.82,3,UPS,Route 36,65046faefc13ae024dfd5675,700
Phone,Retailer 4,yes,1.56,3,FedX,Route 36,65046faefc13ae024dfd5676,700
Laptop,Retailer 3,yes,2.79,2,FedX,Route 35,65046faefc13ae024dfd5677,1200
Tablet,Retailer 2,yes,0.55,5,UPS,Route 33,65046faefc13ae024dfd5678,800
Phone,Retailer 3,yes,2.51,3,FedX,Route 31,65046faefc13ae024dfd5679,650
Laptop,Retailer 1,yes,1.08,5,UPS,Route 36,65046faefc13ae024dfd567a,1070
Tablet,Retailer 1,yes,0.32,5,FedX,Route 32,65046faefc13ae024dfd567b,800
Phone,Retailer 2,yes,2.35,4,FedX,Route 32,65046faefc13ae024dfd567c,620
Laptop,Retailer 5,yes,2.55,2,UPS,Route 34,65046faefc13ae024dfd567d,1000
Tablet,Retailer 2,yes,0.14,4,FedX,Route 33,65046faefc13ae024dfd567e,800
Phone,Retailer 6,yes,0.13,5,FedX,Route 32,65046faefc13ae024dfd567f,590
Laptop,Retailer 1,yes,0.77,1,UPS,Route 31,65046faefc13ae024dfd5680,1070
Tablet,Retailer 4,yes,2.67,3,UPS,Route 34,65046faefc13ae024dfd5681,1000
Phone,Retailer 1,yes,1.73,2,FedX,Route 35,65046faefc13ae024dfd5682,600
Laptop,Retailer 1,yes,1.92,2,FedX,Route 31,65046faefc13ae024dfd5683,1070
Tablet,Retailer 3,yes,1.21,5,UPS,Route 35,65046faefc13ae024dfd5684,700
Phone,Retailer 5,yes,1.72,2,FedX,Route 34,65046faefc13ae024dfd5685,600
Laptop,Retailer 4,yes,1.99,5,FedX,Route 36,65046faefc13ae024dfd5686,1400
Tablet,Retailer 5,yes,2.36,5,FedX,Route 33,65046faefc13ae024dfd5687,650
Phone,Retailer 5,yes,1.02,2,FedX,Route 32,65046faefc13ae024dfd5688,600
Laptop,Retailer 6,yes,2.25,5,FedX,Route 33,65046faefc13ae024dfd5689,1100
Tablet,Retailer 4,yes,1.05,5,FedX,Route 36,65046faefc13ae024dfd568a,1000
Phone,Retailer 2,yes,1.66,5,UPS,Route 35,65046faefc13ae024dfd568b,620
Laptop,Retailer 1,yes,1.96,4,UPS,Route 34,65046faefc13ae024dfd568c,1070
Tablet,Retailer 3,no,1.42,3,FedX,Route 36,65046faefc13ae024dfd568d,700
Phone,Retailer 3,no,1.6,5,UPS,Route 31,65046faefc13ae024dfd568e,650
Laptop,Retailer 4,yes,0.37,2,FedX,Route 33,65046faefc13ae024dfd568f,1400
Tablet,Retailer 6,yes,1.51,1,UPS,Route 32,65046faefc13ae024dfd5690,820
Phone,Retailer 5,yes,1.73,1,FedX,Route 33,65046faefc13ae024dfd5691,600
Laptop,Retailer 2,yes,1.99,1,UPS,Route 35,65046faefc13ae024dfd5692,1000
Tablet,Retailer 1,yes,0.74,3,FedX,Route 35,65046faefc13ae024dfd5693,800
Phone,Retailer 5,yes,1.35,5,UPS,Route 36,65046faefc13ae024dfd5694,600
Laptop,Retailer 3,yes,1.23,4,UPS,Route 32,65046faefc13ae024dfd5695,1200
Tablet,Retailer 4,yes,2.8,5,FedX,Route 35,65046faefc13ae024dfd5696,1000
Phone,Retailer 5,no,2.19,1,FedX,Route 33,65046faefc13ae024dfd5697,600
Laptop,Retailer 3,no,2.14,3,UPS,Route 35,65046faefc13ae024dfd5698,1200
Tablet,Retailer 2,yes,0.24,4,FedX,Route 33,65046faefc13ae024dfd5699,800
Phone,Retailer 6,yes,1.87,3,FedX,Route 35,65046faefc13ae024dfd569a,590
Laptop,Retailer 4,no,2.07,2,FedX,Route 34,65046faefc13ae024dfd569b,1400
Tablet,Retailer 6,yes,2.45,4,FedX,Route 31,65046faefc13ae024dfd569c,820
Phone,Retailer 4,yes,1.79,2,UPS,Route 36,65046faefc13ae024dfd569d,700
Laptop,Retailer 4,yes,1.03,5,UPS,Route 34,65046faefc13ae024dfd569e,1400
Tablet,Retailer 6,yes,2.33,5,FedX,Route 34,65046faefc13ae024dfd569f,820
Phone,Retailer 3,yes,1.0,5,FedX,Route 33,65046faefc13ae024dfd56a0,650
Laptop,Retailer 4,yes,0.92,4,UPS,Route 33,65046faefc13ae024dfd56a1,1400
Tablet,Retailer 1,yes,0.86,4,FedX,Route 34,65046faefc13ae024dfd56a2,800
Phone,Retailer 3,yes,2.39,5,FedX,Route 33,65046faefc13ae024dfd56a3,650
Laptop,Retailer 6,yes,0.56,3,FedX,Route 33,65046faefc13ae024dfd56a4,1100
Tablet,Retailer 4,yes,0.2,5,FedX,Route 33,65046faefc13ae024dfd56a5,1000
Phone,Retailer 2,yes,1.09,3,FedX,Route 32,65046faefc13ae024dfd56a6,620
Laptop,Retailer 5,yes,0.17,2,FedX,Route 32,65046faefc13ae024dfd56a7,1000
Tablet,Retailer 5,yes,1.93,1,FedX,Route 36,65046faefc13ae024dfd56a8,650
Phone,Retailer 2,yes,0.88,3,UPS,Route 33,65046faefc13ae024dfd56a9,620
Laptop,Retailer 2,yes,2.77,1,UPS,Route 35,65046faefc13ae024dfd56aa,1000
Tablet,Retailer 2,yes,0.44,1,FedX,Route 36,65046faefc13ae024dfd56ab,800
Phone,Retailer 4,yes,1.96,1,UPS,Route 35,65046faefc13ae024dfd56ac,700
Laptop,Retailer 4,yes,1.73,4,UPS,Route 36,65046faefc13ae024dfd56ad,1400
Tablet,Retailer 1,yes,1.97,5,UPS,Route 36,65046faefc13ae024dfd56ae,800
Phone,Retailer 5,yes,1.12,1,FedX,Route 33,65046faefc13ae024dfd56af,600
Laptop,Retailer 3,yes,2.24,2,FedX,Route 31,65046faefc13ae024dfd56b0,1200
Tablet,Retailer 1,yes,0.32,5,UPS,Route 32,65046faefc13ae024dfd56b1,800
Phone,Retailer 6,yes,2.01,1,FedX,Route 33,65046faefc13ae024dfd56b2,590
Laptop,Retailer 1,yes,1.4,3,UPS,Route 34,65046faefc13ae024dfd56b3,1070
Tablet,Retailer 3,yes,0.8,1,FedX,Route 36,65046faefc13ae024dfd56b4,700
Phone,Retailer 5,yes,1.7,2,FedX,Route 33,65046faefc13ae024dfd56b5,600
Laptop,Retailer 1,yes,2.16,5,UPS,Route 34,65046faefc13ae024dfd56b6,1070
Tablet,Retailer 4,yes,0.73,4,FedX,Route 33,65046faefc13ae024dfd56b7,1000
Phone,Retailer 4,yes,1.62,2,UPS,Route 32,65046faefc13ae024dfd56b8,700
Laptop,Retailer 2,yes,0.19,1,UPS,Route 33,65046faefc13ae024dfd56b9,1000
Tablet,Retailer 4,yes,2.12,5,FedX,Route 35,65046faefc13ae024dfd56ba,1000
Phone,Retailer 6,yes,0.89,1,UPS,Route 33,65046faefc13ae024dfd56bb,590
Laptop,Retailer 5,yes,2.13,3,FedX,Route 33,65046faefc13ae024dfd56bc,1000
Tablet,Retailer 6,yes,2.32,5,FedX,Route 31,65046faefc13ae024dfd56bd,820
Phone,Retailer 3,yes,0.77,2,FedX,Route 35,65046faefc13ae024dfd56be,650
Laptop,Retailer 4,yes,1.59,2,UPS,Route 31,65046faefc13ae024dfd56bf,1400
Tablet,Retailer 5,yes,1.9,3,UPS,Route 34,65046faefc13ae024dfd56c0,650
Phone,Retailer 1,yes,2.77,3,UPS,Route 31,65046faefc13ae024dfd56c1,600
Laptop,Retailer 6,yes,2.17,3,FedX,Route 31,65046faefc13ae024dfd56c2,1100
Tablet,Retailer 6,yes,1.32,3,FedX,Route 36,65046faefc13ae024dfd56c3,820
Phone,Retailer 2,yes,0.75,5,FedX,Route 35,65046faefc13ae024dfd56c4,620
Laptop,Retailer 5,yes,0.04,3,FedX,Route 33,65046faefc13ae024dfd56c5,1000
Tablet,Retailer 5,yes,1.53,2,UPS,Route 36,65046faefc13ae024dfd56c6,650
Phone,Retailer 4,yes,1.26,1,FedX,Route 31,65046faefc13ae024dfd56c7,700
Laptop,Retailer 2,yes,0.16,1,UPS,Route 32,65046faefc13ae024dfd56c8,1000
Tablet,Retailer 5,yes,0.79,4,UPS,Route 32,65046faefc13ae024dfd56c9,650
Phone,Retailer 4,yes,2.94,4,FedX,Route 33,65046faefc13ae024dfd56ca,700
Laptop,Retailer 6,yes,1.76,2,FedX,Route 31,65046faefc13ae024dfd56cb,1100
Tablet,Retailer 1,yes,1.64,5,UPS,Route 31,65046faefc13ae024dfd56cc,800
Phone,Retailer 4,yes,0.32,4,FedX,Route 31,65046faefc13ae024dfd56cd,700
Laptop,Retailer 2,yes,1.8,3,UPS,Route 36,65046faefc13ae024dfd56ce,1000
Tablet,Retailer 6,yes,0.63,5,FedX,Route 32,65046faefc13ae024dfd56cf,820
Phone,Retailer 4,yes,0.59,1,FedX,Route 36,65046faefc13ae024dfd56d0,700
Laptop,Retailer 1,yes,1.24,4,UPS,Route 32,65046faefc13ae024dfd56d1,1070
Tablet,Retailer 6,yes,2.61,3,FedX,Route 36,65046faefc13ae024dfd56d2,820
Phone,Retailer 6,yes,0.49,1,UPS,Route 35,65046faefc13ae024dfd56d3,590
Laptop,Retailer 3,yes,0.8,1,FedX,Route 32,65046faefc13ae024dfd56d4,1200
Tablet,Retailer 6,yes,0.38,3,UPS,Route 34,65046faefc13ae024dfd56d5,820
Phone,Retailer 3,yes,1.2,4,UPS,Route 36,65046faefc13ae024dfd56d6,650
Laptop,Retailer 5,yes,2.86,2,FedX,Route 32,65046faefc13ae024dfd56d7,1000
Tablet,Retailer 5,yes,1.16,3,UPS,Route 34,65046faefc13ae024dfd56d8,650
Phone,Retailer 4,yes,1.22,4,UPS,Route 36,65046faefc13ae024dfd56d9,700
Laptop,Retailer 6,yes,1.35,3,FedX,Route 35,65046faefc13ae024dfd56da,1100
Tablet,Retailer 2,yes,1.49,2,FedX,Route 35,65046faefc13ae024dfd56db,800
Phone,Retailer 2,no,1.44,4,UPS,Route 35,65046faefc13ae024dfd56dc,620
Laptop,Retailer 2,yes,0.25,3,FedX,Route 33,65046faefc13ae024dfd56dd,1000
Tablet,Retailer 6,yes,1.18,5,FedX,Route 32,65046faefc13ae024dfd56de,820
Phone,Retailer 4,yes,0.44,3,UPS,Route 31,65046faefc13ae024dfd56df,700
Laptop,Retailer 3,yes,2.55,3,FedX,Route 32,65046faefc13ae024dfd56e0,1200
Tablet,Retailer 3,yes,2.09,5,UPS,Route 32,65046faefc13ae024dfd56e1,700
Phone,Retailer 3,yes,0.27,4,FedX,Route 36,65046faefc13ae024dfd56e2,650
Laptop,Retailer 1,yes,2.03,4,UPS,Route 31,65046faefc13ae024dfd56e3,1070
Tablet,Retailer 6,yes,1.87,3,UPS,Route 36,65046faefc13ae024dfd56e4,820
Phone,Retailer 1,yes,0.7,3,UPS,Route 33,65046faefc13ae024dfd56e5,600
Laptop,Retailer 1,yes,2.26,2,FedX,Route 36,65046faefc13ae024dfd56e6,1070
Tablet,Retailer 3,yes,1.47,5,FedX,Route 33,65046faefc13ae024dfd56e7,700
Phone,Retailer 2,yes,2.55,1,FedX,Route 36,65046faefc13ae024dfd56e8,620
Laptop,Retailer 1,yes,2.24,3,UPS,Route 35,65046faefc13ae024dfd56e9,1070
Tablet,Retailer 2,yes,2.89,3,UPS,Route 36,65046faefc13ae024dfd56ea,800
Phone,Retailer 3,no,2.13,1,FedX,Route 36,65046faefc13ae024dfd56eb,650
Laptop,Retailer 2,yes,0.3,3,FedX,Route 31,65046faefc13ae024dfd56ec,1000
Tablet,Retailer 3,yes,2.02,2,UPS,Route 34,65046faefc13ae024dfd56ed,700
Phone,Retailer 5,yes,0.16,2,UPS,Route 36,65046faefc13ae024dfd56ee,600
Laptop,Retailer 1,no,0.52,4,FedX,Route 35,65046faefc13ae024dfd56ef,1070
Tablet,Retailer 5,yes,0.5,4,UPS,Route 34,65046faefc13ae024dfd56f0,650
